timestamp,machine_id,temperature,vibration,pressure,is_anomaly,rul_days
2026-01-20 22:28:59.136282,M_005,73.0,1.406,113.62,0,24.67
2026-01-20 23:28:59.136282,M_005,73.9,1.728,111.83,0,24.62
2026-01-21 00:28:59.136282,M_005,69.35,1.623,119.05,0,24.58
2026-01-21 01:28:59.136282,M_005,72.59,1.712,119.17,0,24.54
2026-01-21 02:28:59.136282,M_005,74.91,1.491,118.49,0,24.5
2026-01-21 03:28:59.136282,M_005,70.69,1.504,127.67,0,24.46
2026-01-21 04:28:59.136282,M_005,71.0,1.868,111.83,0,24.42
2026-01-21 05:28:59.136282,M_005,72.16,1.375,112.28,0,24.38
2026-01-21 06:28:59.136282,M_005,71.11,1.851,117.47,0,24.33
2026-01-21 07:28:59.136282,M_005,72.85,1.621,120.82,0,24.29
2026-01-21 08:28:59.136282,M_005,69.45,1.654,116.16,0,24.25
2026-01-21 09:28:59.136282,M_005,72.38,1.416,120.0,0,24.21
2026-01-21 10:28:59.136282,M_005,72.83,1.811,113.39,0,24.17
2026-01-21 11:28:59.136282,M_005,70.41,1.387,117.86,0,24.12
2026-01-21 12:28:59.136282,M_005,70.36,1.909,110.1,0,24.08
2026-01-21 13:28:59.136282,M_005,68.09,1.349,117.99,0,24.04
2026-01-21 14:28:59.136282,M_005,70.41,1.447,111.53,0,24.0
2026-01-21 15:28:59.136282,M_005,71.83,1.211,120.37,0,23.96
2026-01-21 16:28:59.136282,M_005,68.96,1.719,114.72,0,23.92
2026-01-21 17:28:59.136282,M_005,67.81,1.354,111.77,0,23.88
2026-01-21 18:28:59.136282,M_005,69.69,1.712,118.15,0,23.83
2026-01-21 19:28:59.136282,M_005,72.2,1.022,114.06,0,23.79
2026-01-21 20:28:59.136282,M_005,70.75,1.497,115.54,0,23.75
2026-01-21 21:28:59.136282,M_005,69.56,1.364,110.94,0,23.71
2026-01-21 22:28:59.136282,M_005,70.57,1.597,115.03,0,23.67
2026-01-21 23:28:59.136282,M_005,71.48,1.553,107.74,0,23.62
2026-01-22 00:28:59.136282,M_005,69.02,1.492,111.87,0,23.58
2026-01-22 01:28:59.136282,M_005,68.26,1.772,117.14,0,23.54
2026-01-22 02:28:59.136282,M_005,69.88,2.048,111.2,0,23.5
2026-01-22 03:28:59.136282,M_005,69.8,1.881,111.27,0,23.46
2026-01-22 04:28:59.136282,M_005,70.02,1.518,121.11,0,23.42
2026-01-22 05:28:59.136282,M_005,67.48,2.104,114.49,0,23.38
2026-01-22 06:28:59.136282,M_005,71.4,1.474,110.81,0,23.33
2026-01-22 07:28:59.136282,M_005,71.43,1.812,121.58,0,23.29
2026-01-22 08:28:59.136282,M_005,72.38,1.576,121.66,0,23.25
2026-01-22 09:28:59.136282,M_005,68.58,1.489,111.81,0,23.21
2026-01-22 10:28:59.136282,M_005,69.2,1.808,124.56,0,23.17
2026-01-22 11:28:59.136282,M_005,73.46,1.499,116.58,0,23.12
2026-01-22 12:28:59.136282,M_005,69.0,1.236,117.15,0,23.08
2026-01-22 13:28:59.136282,M_005,71.69,1.734,112.81,0,23.04
2026-01-22 14:28:59.136282,M_005,69.49,1.771,115.1,0,23.0
2026-01-22 15:28:59.136282,M_005,72.67,1.598,115.01,0,22.96
2026-01-22 16:28:59.136282,M_005,71.36,1.692,121.52,0,22.92
2026-01-22 17:28:59.136282,M_005,69.61,1.628,109.97,0,22.88
2026-01-22 18:28:59.136282,M_005,68.39,1.815,121.11,0,22.83
2026-01-22 19:28:59.136282,M_005,71.02,1.646,112.69,0,22.79
2026-01-22 20:28:59.136282,M_005,71.42,1.642,114.57,0,22.75
2026-01-22 21:28:59.136282,M_005,70.93,1.604,113.7,0,22.71
2026-01-22 22:28:59.136282,M_005,68.26,1.39,107.71,0,22.67
2026-01-22 23:28:59.136282,M_005,68.85,1.794,109.21,0,22.62
2026-01-23 00:28:59.136282,M_005,72.27,1.724,118.82,0,22.58
2026-01-23 01:28:59.136282,M_005,74.29,1.905,115.21,0,22.54
2026-01-23 02:28:59.136282,M_005,69.32,1.94,114.68,0,22.5
2026-01-23 03:28:59.136282,M_005,70.35,1.517,115.3,0,22.46
2026-01-23 04:28:59.136282,M_005,70.55,1.511,126.28,0,22.42
2026-01-23 05:28:59.136282,M_005,71.95,1.359,119.99,0,22.38
2026-01-23 06:28:59.136282,M_005,72.17,1.41,120.96,0,22.33
2026-01-23 07:28:59.136282,M_005,69.44,1.924,117.05,0,22.29
2026-01-23 08:28:59.136282,M_005,69.63,1.62,118.59,0,22.25
2026-01-23 09:28:59.136282,M_005,73.3,1.784,108.15,0,22.21
2026-01-23 10:28:59.136282,M_005,70.83,1.446,112.94,0,22.17
2026-01-23 11:28:59.136282,M_005,71.33,1.628,115.39,0,22.12
2026-01-23 12:28:59.136282,M_005,70.06,1.226,116.3,0,22.08
2026-01-23 13:28:59.136282,M_005,68.99,1.721,117.82,0,22.04
2026-01-23 14:28:59.136282,M_005,74.01,1.718,115.9,0,22.0
2026-01-23 15:28:59.136282,M_005,72.7,1.753,116.12,0,21.96
2026-01-23 16:28:59.136282,M_005,69.86,1.496,116.07,0,21.92
2026-01-23 17:28:59.136282,M_005,72.73,1.36,113.78,0,21.88
2026-01-23 18:28:59.136282,M_005,69.12,1.241,113.76,0,21.83
2026-01-23 19:28:59.136282,M_005,69.85,1.337,120.87,0,21.79
2026-01-23 20:28:59.136282,M_005,69.92,1.564,123.3,0,21.75
2026-01-23 21:28:59.136282,M_005,71.81,1.527,119.81,0,21.71
2026-01-23 22:28:59.136282,M_005,71.49,1.792,121.05,0,21.67
2026-01-23 23:28:59.136282,M_005,72.21,1.681,116.68,0,21.62
2026-01-24 00:28:59.136282,M_005,71.93,1.709,119.82,0,21.58
2026-01-24 01:28:59.136282,M_005,70.78,1.612,113.49,0,21.54
2026-01-24 02:28:59.136282,M_005,66.15,1.523,116.79,0,21.5
2026-01-24 03:28:59.136282,M_005,70.4,1.557,111.36,0,21.46
2026-01-24 04:28:59.136282,M_005,70.63,1.371,109.69,0,21.42
2026-01-24 05:28:59.136282,M_005,72.21,1.77,120.2,0,21.38
2026-01-24 06:28:59.136282,M_005,69.99,1.604,117.46,0,21.33
2026-01-24 07:28:59.136282,M_005,72.0,1.586,121.16,0,21.29
2026-01-24 08:28:59.136282,M_005,71.06,1.473,106.73,0,21.25
2026-01-24 09:28:59.136282,M_005,73.16,1.473,115.8,0,21.21
2026-01-24 10:28:59.136282,M_005,69.5,1.432,111.2,0,21.17
2026-01-24 11:28:59.136282,M_005,72.15,1.531,115.55,0,21.12
2026-01-24 12:28:59.136282,M_005,97.1,6.64,107.92,1,21.08
2026-01-24 13:28:59.136282,M_005,71.58,1.406,117.09,0,21.04
2026-01-24 14:28:59.136282,M_005,71.74,1.192,115.26,0,21.0
2026-01-24 15:28:59.136282,M_005,68.87,1.509,120.94,0,20.96
2026-01-24 16:28:59.136282,M_005,75.14,1.365,123.83,0,20.92
2026-01-24 17:28:59.136282,M_005,73.55,1.506,107.82,0,20.88
2026-01-24 18:28:59.136282,M_005,73.69,1.806,117.02,0,20.83
2026-01-24 19:28:59.136282,M_005,71.27,1.909,118.35,0,20.79
2026-01-24 20:28:59.136282,M_005,71.7,1.608,119.82,0,20.75
2026-01-24 21:28:59.136282,M_005,72.98,1.699,116.11,0,20.71
2026-01-24 22:28:59.136282,M_005,70.47,1.737,110.53,0,20.67
2026-01-24 23:28:59.136282,M_005,69.66,1.317,119.28,0,20.62
2026-01-25 00:28:59.136282,M_005,76.45,1.461,111.46,0,20.58
2026-01-25 01:28:59.136282,M_005,74.08,1.719,115.44,0,20.54
2026-01-25 02:28:59.136282,M_005,69.54,1.729,119.48,0,20.5
2026-01-25 03:28:59.136282,M_005,73.67,1.668,131.16,0,20.46
2026-01-25 04:28:59.136282,M_005,72.19,1.394,120.08,0,20.42
2026-01-25 05:28:59.136282,M_005,72.84,1.563,111.71,0,20.38
2026-01-25 06:28:59.136282,M_005,70.15,1.449,115.44,0,20.33
2026-01-25 07:28:59.136282,M_005,73.26,1.674,122.05,0,20.29
2026-01-25 08:28:59.136282,M_005,74.91,1.758,115.33,0,20.25
2026-01-25 09:28:59.136282,M_005,75.07,1.499,107.08,0,20.21
2026-01-25 10:28:59.136282,M_005,70.03,1.496,109.59,0,20.17
2026-01-25 11:28:59.136282,M_005,67.85,1.643,111.32,0,20.12
2026-01-25 12:28:59.136282,M_005,70.59,1.695,115.3,0,20.08
2026-01-25 13:28:59.136282,M_005,70.07,1.776,107.6,0,20.04
2026-01-25 14:28:59.136282,M_005,72.88,1.524,119.15,0,20.0
2026-01-25 15:28:59.136282,M_005,71.03,1.88,113.45,0,19.96
2026-01-25 16:28:59.136282,M_005,73.31,1.88,113.71,0,19.92
2026-01-25 17:28:59.136282,M_005,73.61,1.602,112.97,0,19.88
2026-01-25 18:28:59.136282,M_005,69.88,1.527,121.79,0,19.83
2026-01-25 19:28:59.136282,M_005,72.42,1.364,113.58,0,19.79
2026-01-25 20:28:59.136282,M_005,71.29,1.465,110.18,0,19.75
2026-01-25 21:28:59.136282,M_005,94.0,7.157,116.5,1,19.71
2026-01-25 22:28:59.136282,M_005,70.58,1.54,111.5,0,19.67
2026-01-25 23:28:59.136282,M_005,68.76,1.474,125.69,0,19.62
2026-01-26 00:28:59.136282,M_005,69.48,1.682,113.32,0,19.58
2026-01-26 01:28:59.136282,M_005,67.63,2.074,116.3,0,19.54
2026-01-26 02:28:59.136282,M_005,73.01,1.262,116.05,0,19.5
2026-01-26 03:28:59.136282,M_005,76.27,2.019,110.31,0,19.46
2026-01-26 04:28:59.136282,M_005,72.52,1.775,121.02,0,19.42
2026-01-26 05:28:59.136282,M_005,72.46,1.451,113.64,0,19.38
2026-01-26 06:28:59.136282,M_005,68.94,1.76,112.06,0,19.33
2026-01-26 07:28:59.136282,M_005,71.86,1.709,120.79,0,19.29
2026-01-26 08:28:59.136282,M_005,70.63,1.995,114.37,0,19.25
2026-01-26 09:28:59.136282,M_005,70.4,1.916,110.77,0,19.21
2026-01-26 10:28:59.136282,M_005,69.66,1.779,117.07,0,19.17
2026-01-26 11:28:59.136282,M_005,72.98,1.94,117.3,0,19.12
2026-01-26 12:28:59.136282,M_005,71.76,1.77,116.63,0,19.08
2026-01-26 13:28:59.136282,M_005,72.12,1.358,107.16,0,19.04
2026-01-26 14:28:59.136282,M_005,72.31,1.865,118.24,0,19.0
2026-01-26 15:28:59.136282,M_005,72.27,1.704,114.11,0,18.96
2026-01-26 16:28:59.136282,M_005,70.66,1.7,121.77,0,18.92
2026-01-26 17:28:59.136282,M_005,72.39,1.828,112.44,0,18.88
2026-01-26 18:28:59.136282,M_005,72.27,1.772,112.18,0,18.83
2026-01-26 19:28:59.136282,M_005,72.76,1.346,110.16,0,18.79
2026-01-26 20:28:59.136282,M_005,69.77,1.449,124.07,0,18.75
2026-01-26 21:28:59.136282,M_005,74.47,1.872,112.67,0,18.71
2026-01-26 22:28:59.136282,M_005,72.82,1.282,112.95,0,18.67
2026-01-26 23:28:59.136282,M_005,72.55,1.643,118.19,0,18.62
2026-01-27 00:28:59.136282,M_005,74.27,1.638,109.62,0,18.58
2026-01-27 01:28:59.136282,M_005,69.48,1.784,114.39,0,18.54
2026-01-27 02:28:59.136282,M_005,69.44,1.25,118.01,0,18.5
2026-01-27 03:28:59.136282,M_005,70.92,1.417,109.2,0,18.46
2026-01-27 04:28:59.136282,M_005,71.1,1.625,115.76,0,18.42
2026-01-27 05:28:59.136282,M_005,70.87,1.893,124.25,0,18.38
2026-01-27 06:28:59.136282,M_005,72.07,1.735,112.33,0,18.33
2026-01-27 07:28:59.136282,M_005,74.12,1.687,121.69,0,18.29
2026-01-27 08:28:59.136282,M_005,69.52,1.334,110.02,0,18.25
2026-01-27 09:28:59.136282,M_005,73.01,1.34,108.25,0,18.21
2026-01-27 10:28:59.136282,M_005,72.61,1.205,116.77,0,18.17
2026-01-27 11:28:59.136282,M_005,74.75,1.571,114.73,0,18.12
2026-01-27 12:28:59.136282,M_005,76.47,1.443,108.12,0,18.08
2026-01-27 13:28:59.136282,M_005,72.08,1.515,107.5,0,18.04
2026-01-27 14:28:59.136282,M_005,72.14,1.589,108.65,0,18.0
2026-01-27 15:28:59.136282,M_005,72.82,1.702,120.43,0,17.96
2026-01-27 16:28:59.136282,M_005,70.08,1.706,114.54,0,17.92
2026-01-27 17:28:59.136282,M_005,70.96,1.773,115.66,0,17.88
2026-01-27 18:28:59.136282,M_005,71.51,1.636,114.38,0,17.83
2026-01-27 19:28:59.136282,M_005,70.02,1.725,107.0,0,17.79
2026-01-27 20:28:59.136282,M_005,67.65,1.906,114.33,0,17.75
2026-01-27 21:28:59.136282,M_005,72.14,1.621,115.99,0,17.71
2026-01-27 22:28:59.136282,M_005,70.24,1.796,120.39,0,17.67
2026-01-27 23:28:59.136282,M_005,71.19,1.497,114.74,0,17.62
2026-01-28 00:28:59.136282,M_005,71.32,1.754,119.93,0,17.58
2026-01-28 01:28:59.136282,M_005,74.35,1.613,120.73,0,17.54
2026-01-28 02:28:59.136282,M_005,72.2,1.547,112.67,0,17.5
2026-01-28 03:28:59.136282,M_005,72.04,1.734,129.05,0,17.46
2026-01-28 04:28:59.136282,M_005,70.77,1.577,114.96,0,17.42
2026-01-28 05:28:59.136282,M_005,69.91,1.601,120.85,0,17.38
2026-01-28 06:28:59.136282,M_005,71.95,1.435,114.58,0,17.33
2026-01-28 07:28:59.136282,M_005,69.27,1.489,121.41,0,17.29
2026-01-28 08:28:59.136282,M_005,74.08,1.413,116.93,0,17.25
2026-01-28 09:28:59.136282,M_005,71.28,1.363,128.0,0,17.21
2026-01-28 10:28:59.136282,M_005,71.66,1.605,120.82,0,17.17
2026-01-28 11:28:59.136282,M_005,69.37,1.698,119.98,0,17.12
2026-01-28 12:28:59.136282,M_005,75.34,1.59,113.2,0,17.08
2026-01-28 13:28:59.136282,M_005,74.31,1.876,112.15,0,17.04
2026-01-28 14:28:59.136282,M_005,69.67,1.666,111.41,0,17.0
2026-01-28 15:28:59.136282,M_005,69.04,1.407,113.55,0,16.96
2026-01-28 16:28:59.136282,M_005,68.4,1.494,117.46,0,16.92
2026-01-28 17:28:59.136282,M_005,72.09,1.822,112.83,0,16.88
2026-01-28 18:28:59.136282,M_005,69.65,1.777,106.78,0,16.83
2026-01-28 19:28:59.136282,M_005,68.32,1.508,116.37,0,16.79
2026-01-28 20:28:59.136282,M_005,71.15,1.256,110.21,0,16.75
2026-01-28 21:28:59.136282,M_005,67.61,1.484,111.61,0,16.71
2026-01-28 22:28:59.136282,M_005,73.48,1.654,109.43,0,16.67
2026-01-28 23:28:59.136282,M_005,71.48,1.616,120.47,0,16.62
2026-01-29 00:28:59.136282,M_005,71.89,1.497,118.68,0,16.58
2026-01-29 01:28:59.136282,M_005,74.79,2.029,117.15,0,16.54
2026-01-29 02:28:59.136282,M_005,71.01,1.392,118.22,0,16.5
2026-01-29 03:28:59.136282,M_005,69.66,1.794,118.27,0,16.46
2026-01-29 04:28:59.136282,M_005,70.83,1.349,117.46,0,16.42
2026-01-29 05:28:59.136282,M_005,72.34,1.744,119.38,0,16.38
2026-01-29 06:28:59.136282,M_005,68.69,1.645,113.53,0,16.33
2026-01-29 07:28:59.136282,M_005,71.47,1.565,122.81,0,16.29
2026-01-29 08:28:59.136282,M_005,71.06,1.453,121.06,0,16.25
2026-01-29 09:28:59.136282,M_005,68.52,1.723,116.07,0,16.21
2026-01-29 10:28:59.136282,M_005,73.78,1.744,116.34,0,16.17
2026-01-29 11:28:59.136282,M_005,70.16,1.215,117.04,0,16.12
2026-01-29 12:28:59.136282,M_005,76.67,1.466,115.34,0,16.08
2026-01-29 13:28:59.136282,M_005,70.77,1.76,111.72,0,16.04
2026-01-29 14:28:59.136282,M_005,69.62,1.738,110.76,0,16.0
2026-01-29 15:28:59.136282,M_005,70.22,1.243,109.9,0,15.96
2026-01-29 16:28:59.136282,M_005,71.35,1.567,118.6,0,15.92
2026-01-29 17:28:59.136282,M_005,69.71,1.75,116.16,0,15.88
2026-01-29 18:28:59.136282,M_005,70.19,1.747,114.15,0,15.83
2026-01-29 19:28:59.136282,M_005,71.1,1.905,116.51,0,15.79
2026-01-29 20:28:59.136282,M_005,70.41,1.739,111.77,0,15.75
2026-01-29 21:28:59.136282,M_005,72.73,1.832,119.31,0,15.71
2026-01-29 22:28:59.136282,M_005,70.98,1.789,123.39,0,15.67
2026-01-29 23:28:59.136282,M_005,72.06,1.485,120.23,0,15.62
2026-01-30 00:28:59.136282,M_005,73.37,1.767,110.01,0,15.58
2026-01-30 01:28:59.136282,M_005,70.89,2.061,107.91,0,15.54
2026-01-30 02:28:59.136282,M_005,69.34,2.21,117.47,0,15.5
2026-01-30 03:28:59.136282,M_005,71.79,1.66,120.82,0,15.46
2026-01-30 04:28:59.136282,M_005,69.97,1.512,107.76,0,15.42
2026-01-30 05:28:59.136282,M_005,71.57,1.561,118.35,0,15.38
2026-01-30 06:28:59.136282,M_005,67.8,1.508,107.89,0,15.33
2026-01-30 07:28:59.136282,M_005,75.13,1.138,117.96,0,15.29
2026-01-30 08:28:59.136282,M_005,68.5,1.538,112.42,0,15.25
2026-01-30 09:28:59.136282,M_005,72.47,1.422,110.04,0,15.21
2026-01-30 10:28:59.136282,M_005,68.49,1.267,120.0,0,15.17
2026-01-30 11:28:59.136282,M_005,72.17,1.946,115.92,0,15.12
2026-01-30 12:28:59.136282,M_005,67.5,1.678,117.13,0,15.08
2026-01-30 13:28:59.136282,M_005,71.19,1.739,112.27,0,15.04
2026-01-30 14:28:59.136282,M_005,70.52,1.323,123.28,0,15.0
2026-01-30 15:28:59.136282,M_005,70.1,1.928,125.54,0,14.96
2026-01-30 16:28:59.136282,M_005,70.56,1.562,121.2,0,14.92
2026-01-30 17:28:59.136282,M_005,69.77,1.764,113.1,0,14.88
2026-01-30 18:28:59.136282,M_005,71.66,1.722,110.97,0,14.83
2026-01-30 19:28:59.136282,M_005,71.64,1.935,116.29,0,14.79
2026-01-30 20:28:59.136282,M_005,70.48,1.961,119.06,0,14.75
2026-01-30 21:28:59.136282,M_005,72.59,1.798,124.72,0,14.71
2026-01-30 22:28:59.136282,M_005,70.37,1.486,104.64,0,14.67
2026-01-30 23:28:59.136282,M_005,70.96,1.602,115.07,0,14.62
2026-01-31 00:28:59.136282,M_005,71.08,1.438,111.21,0,14.58
2026-01-31 01:28:59.136282,M_005,72.89,1.382,118.1,0,14.54
2026-01-31 02:28:59.136282,M_005,72.19,1.137,115.63,0,14.5
2026-01-31 03:28:59.136282,M_005,70.82,1.257,110.26,0,14.46
2026-01-31 04:28:59.136282,M_005,69.93,1.829,118.11,0,14.42
2026-01-31 05:28:59.136282,M_005,73.16,1.863,112.7,0,14.38
2026-01-31 06:28:59.136282,M_005,72.43,1.569,113.62,0,14.33
2026-01-31 07:28:59.136282,M_005,70.37,1.305,117.83,0,14.29
2026-01-31 08:28:59.136282,M_005,69.32,1.88,112.62,0,14.25
2026-01-31 09:28:59.136282,M_005,73.28,1.82,114.33,0,14.21
2026-01-31 10:28:59.136282,M_005,70.23,1.538,110.67,0,14.17
2026-01-31 11:28:59.136282,M_005,72.63,1.772,117.96,0,14.12
2026-01-31 12:28:59.136282,M_005,65.41,1.547,114.98,0,14.08
2026-01-31 13:28:59.136282,M_005,73.66,1.696,116.55,0,14.04
2026-01-31 14:28:59.136282,M_005,69.73,1.862,108.14,0,14.0
2026-01-31 15:28:59.136282,M_005,68.31,1.578,122.12,0,13.96
2026-01-31 16:28:59.136282,M_005,68.22,1.683,116.38,0,13.92
2026-01-31 17:28:59.136282,M_005,70.71,1.796,110.24,0,13.88
2026-01-31 18:28:59.136282,M_005,74.86,1.221,118.94,0,13.83
2026-01-31 19:28:59.136282,M_005,73.95,1.838,110.14,0,13.79
2026-01-31 20:28:59.136282,M_005,72.23,2.154,122.24,0,13.75
2026-01-31 21:28:59.136282,M_005,72.01,1.605,111.71,0,13.71
2026-01-31 22:28:59.136282,M_005,70.12,1.85,109.73,0,13.67
2026-01-31 23:28:59.136282,M_005,66.77,1.827,115.2,0,13.62
2026-02-01 00:28:59.136282,M_005,72.13,1.911,107.06,0,13.58
2026-02-01 01:28:59.136282,M_005,68.84,1.572,122.73,0,13.54
2026-02-01 02:28:59.136282,M_005,75.54,1.727,115.78,0,13.5
2026-02-01 03:28:59.136282,M_005,72.79,1.629,110.27,0,13.46
2026-02-01 04:28:59.136282,M_005,71.52,1.747,112.3,0,13.42
2026-02-01 05:28:59.136282,M_005,69.24,1.243,107.27,0,13.38
2026-02-01 06:28:59.136282,M_005,69.87,1.513,116.41,0,13.33
2026-02-01 07:28:59.136282,M_005,73.94,1.334,114.45,0,13.29
2026-02-01 08:28:59.136282,M_005,69.86,1.82,115.32,0,13.25
2026-02-01 09:28:59.136282,M_005,75.51,1.324,113.2,0,13.21
2026-02-01 10:28:59.136282,M_005,72.23,1.951,118.78,0,13.17
2026-02-01 11:28:59.136282,M_005,69.57,1.849,115.79,0,13.12
2026-02-01 12:28:59.136282,M_005,73.89,1.875,123.53,0,13.08
2026-02-01 13:28:59.136282,M_005,70.77,1.805,113.04,0,13.04
2026-02-01 14:28:59.136282,M_005,73.81,2.022,118.0,0,13.0
2026-02-01 15:28:59.136282,M_005,72.86,1.698,118.38,0,12.96
2026-02-01 16:28:59.136282,M_005,69.57,1.479,114.12,0,12.92
2026-02-01 17:28:59.136282,M_005,71.05,1.538,114.55,0,12.88
2026-02-01 18:28:59.136282,M_005,67.58,1.844,125.84,0,12.83
2026-02-01 19:28:59.136282,M_005,72.74,1.7,119.51,0,12.79
2026-02-01 20:28:59.136282,M_005,70.03,1.617,113.76,0,12.75
2026-02-01 21:28:59.136282,M_005,69.24,1.837,111.67,0,12.71
2026-02-01 22:28:59.136282,M_005,70.59,1.337,98.1,0,12.67
2026-02-01 23:28:59.136282,M_005,69.37,1.766,114.09,0,12.62
2026-02-02 00:28:59.136282,M_005,71.2,1.529,122.64,0,12.58
2026-02-02 01:28:59.136282,M_005,86.14,7.891,113.85,1,12.54
2026-02-02 02:28:59.136282,M_005,71.85,1.885,118.4,0,12.5
2026-02-02 03:28:59.136282,M_005,70.17,1.774,117.37,0,12.46
2026-02-02 04:28:59.136282,M_005,72.81,1.869,116.84,0,12.42
2026-02-02 05:28:59.136282,M_005,68.57,1.57,112.09,0,12.38
2026-02-02 06:28:59.136282,M_005,78.1,1.484,117.3,0,12.33
2026-02-02 07:28:59.136282,M_005,68.35,1.288,109.88,0,12.29
2026-02-02 08:28:59.136282,M_005,69.39,1.571,109.84,0,12.25
2026-02-02 09:28:59.136282,M_005,72.51,1.424,113.66,0,12.21
2026-02-02 10:28:59.136282,M_005,69.21,1.614,119.01,0,12.17
2026-02-02 11:28:59.136282,M_005,69.01,1.696,114.7,0,12.12
2026-02-02 12:28:59.136282,M_005,72.09,1.43,109.31,0,12.08
2026-02-02 13:28:59.136282,M_005,68.03,1.876,121.93,0,12.04
2026-02-02 14:28:59.136282,M_005,72.96,1.502,113.0,0,12.0
2026-02-02 15:28:59.136282,M_005,73.36,1.16,113.32,0,11.96
2026-02-02 16:28:59.136282,M_005,68.96,1.715,111.26,0,11.92
2026-02-02 17:28:59.136282,M_005,72.21,2.02,115.63,0,11.88
2026-02-02 18:28:59.136282,M_005,72.35,1.558,114.35,0,11.83
2026-02-02 19:28:59.136282,M_005,71.6,1.243,118.08,0,11.79
2026-02-02 20:28:59.136282,M_005,70.22,1.818,113.23,0,11.75
2026-02-02 21:28:59.136282,M_005,69.51,1.785,122.9,0,11.71
2026-02-02 22:28:59.136282,M_005,72.87,1.73,113.61,0,11.67
2026-02-02 23:28:59.136282,M_005,71.53,1.342,114.37,0,11.62
2026-02-03 00:28:59.136282,M_005,69.43,1.887,118.02,0,11.58
2026-02-03 01:28:59.136282,M_005,67.68,1.469,125.82,0,11.54
2026-02-03 02:28:59.136282,M_005,68.8,1.317,114.65,0,11.5
2026-02-03 03:28:59.136282,M_005,72.68,1.903,114.34,0,11.46
2026-02-03 04:28:59.136282,M_005,71.37,1.607,114.85,0,11.42
2026-02-03 05:28:59.136282,M_005,71.43,1.604,106.22,0,11.38
2026-02-03 06:28:59.136282,M_005,73.3,1.447,116.7,0,11.33
2026-02-03 07:28:59.136282,M_005,71.49,1.914,117.57,0,11.29
2026-02-03 08:28:59.136282,M_005,70.11,1.604,107.98,0,11.25
2026-02-03 09:28:59.136282,M_005,72.2,1.581,110.91,0,11.21
2026-02-03 10:28:59.136282,M_005,72.28,1.558,111.3,0,11.17
2026-02-03 11:28:59.136282,M_005,72.88,1.846,121.03,0,11.12
2026-02-03 12:28:59.136282,M_005,73.27,1.427,110.23,0,11.08
2026-02-03 13:28:59.136282,M_005,71.47,1.611,106.22,0,11.04
2026-02-03 14:28:59.136282,M_005,71.74,1.643,115.51,0,11.0
2026-02-03 15:28:59.136282,M_005,69.56,1.703,116.14,0,10.96
2026-02-03 16:28:59.136282,M_005,67.64,1.639,111.56,0,10.92
2026-02-03 17:28:59.136282,M_005,72.9,1.744,118.43,0,10.88
2026-02-03 18:28:59.136282,M_005,72.32,1.674,115.38,0,10.83
2026-02-03 19:28:59.136282,M_005,74.22,1.79,115.23,0,10.79
2026-02-03 20:28:59.136282,M_005,72.32,1.69,116.06,0,10.75
2026-02-03 21:28:59.136282,M_005,70.41,1.902,115.55,0,10.71
2026-02-03 22:28:59.136282,M_005,71.84,1.636,118.63,0,10.67
2026-02-03 23:28:59.136282,M_005,69.22,1.659,112.79,0,10.62
2026-02-04 00:28:59.136282,M_005,68.3,1.639,120.33,0,10.58
2026-02-04 01:28:59.136282,M_005,71.62,2.027,115.56,0,10.54
2026-02-04 02:28:59.136282,M_005,73.22,1.513,120.17,0,10.5
2026-02-04 03:28:59.136282,M_005,69.71,1.533,112.32,0,10.46
2026-02-04 04:28:59.136282,M_005,90.02,4.461,115.47,1,10.42
2026-02-04 05:28:59.136282,M_005,69.07,1.578,123.94,0,10.38
2026-02-04 06:28:59.136282,M_005,72.35,1.433,114.09,0,10.33
2026-02-04 07:28:59.136282,M_005,70.93,1.834,109.91,0,10.29
2026-02-04 08:28:59.136282,M_005,69.01,1.665,109.04,0,10.25
2026-02-04 09:28:59.136282,M_005,70.14,1.615,117.0,0,10.21
2026-02-04 10:28:59.136282,M_005,70.7,1.683,122.15,0,10.17
2026-02-04 11:28:59.136282,M_005,71.01,1.815,120.15,0,10.12
2026-02-04 12:28:59.136282,M_005,67.82,1.902,115.54,0,10.08
2026-02-04 13:28:59.136282,M_005,73.58,1.415,113.71,0,10.04
2026-02-04 14:28:59.136282,M_005,67.94,1.738,116.29,0,10.0
2026-02-04 15:28:59.136282,M_005,72.37,1.951,115.89,0,9.96
2026-02-04 16:28:59.136282,M_005,68.78,1.758,109.01,0,9.92
2026-02-04 17:28:59.136282,M_005,70.94,1.911,115.01,0,9.88
2026-02-04 18:28:59.136282,M_005,68.76,1.548,114.91,0,9.83
2026-02-04 19:28:59.136282,M_005,69.77,1.795,120.81,0,9.79
2026-02-04 20:28:59.136282,M_005,70.56,1.889,127.77,0,9.75
2026-02-04 21:28:59.136282,M_005,70.24,2.077,115.11,0,9.71
2026-02-04 22:28:59.136282,M_005,69.08,1.494,123.8,0,9.67
2026-02-04 23:28:59.136282,M_005,71.81,1.462,106.85,0,9.62
2026-02-05 00:28:59.136282,M_005,72.57,1.744,105.23,0,9.58
2026-02-05 01:28:59.136282,M_005,71.21,1.54,112.21,0,9.54
2026-02-05 02:28:59.136282,M_005,72.62,1.379,113.58,0,9.5
2026-02-05 03:28:59.136282,M_005,67.22,1.754,109.71,0,9.46
2026-02-05 04:28:59.136282,M_005,74.23,1.547,116.35,0,9.42
